,R_KD,B_KD,R_SIG_STR_pct,B_SIG_STR_pct,R_TD_pct,B_TD_pct,R_SUB_ATT,B_SUB_ATT,R_REV,B_REV,R_CTRL,B_CTRL,Height_Red,Weight_Red,Stance_Red,SLpM_Red,Str_Acc_Red,SApM_Red,Str_Def_Red,TD_Avg_Red,TD_Acc_Red,TD_Def_Red,Sub_Avg_Red,Height_Blue,Weight_Blue,Stance_Blue,SLpM_Blue,Str_Acc_Blue,SApM_Blue,Str_Def_Blue,TD_Avg_Blue,TD_Acc_Blue,TD_Def_Blue,Sub_Avg_Blue,winner_color,R_SIG_STRIKE_LANDED,R_SIG_STRIKE_TOTAL,B_SIG_STRIKE_LANDED,B_SIG_STRIKE_TOTAL,R_TOTAL_STRIKE_LANDED,R_TOTAL_STRIKE_TOTAL,B_TOTAL_STRIKE_LANDED,B_TOTAL_STRIKE_TOTAL,R_TD_STRIKE_LANDED,R_TD_STRIKE_TOTAL,B_TD_STRIKE_LANDED,B_TD_STRIKE_TOTAL,R_HEAD_LANDED,R_HEAD_TOTAL,B_HEAD_LANDED,B_HEAD_TOTAL,R_BODY_LANDED,R_BODY_TOTAL,B_BODY_LANDED,B_BODY_TOTAL,R_LEG_LANDED,R_LEG_TOTAL,B_LEG_LANDED,B_LEG_TOTAL,R_DISTANCE_LANDED,R_DISTANCE_TOTAL,B_DISTANCE_LANDED,B_DISTANCE_TOTAL,R_CLINCH_LANDED,R_CLINCH_TOTAL,B_CLINCH_LANDED,B_CLINCH_TOTAL,R_GROUND_LANDED,R_GROUND_TOTAL,B_GROUND_LANDED,B_GROUND_TOTAL,weightclass,titlebout
5589,0,0,32,42,25,66,1,0,1,0,262,376,71,170,Orthodox,2.6,42,3.65,51,0.91,21,47,0.9,69,170,Orthodox,2.77,45,3.93,40,1.46,47,60,0.5,1,16,49,17,40,90,136,73,102,1,4,4,6,10,43,15,37,3,3,2,3,3,3,0,0,7,34,7,28,5,5,3,3,4,10,7,9,middleweight,0
5590,0,0,57,50,36,0,0,1,0,1,563,186,75,205,Orthodox,2.59,46,2.88,60,2.47,35,54,0.6,72,185,Southpaw,1.59,46,2.83,50,1.02,60,53,0.6,1,27,47,19,38,101,130,44,65,4,11,0,0,20,38,16,35,2,4,2,2,5,5,1,1,1,6,1,5,8,10,8,16,18,31,10,17,light heavyweight,0
5591,1,0,66,50,100,0,0,0,0,0,83,6,76,205,Orthodox,3.93,51,3.35,49,1.33,62,50,0.8,74,205,Orthodox,2.03,48,3.86,35,0.0,0,36,0.5,1,10,15,3,6,30,39,3,6,1,1,0,0,7,12,1,4,3,3,1,1,0,0,1,1,5,8,2,5,2,3,1,1,3,4,0,0,heavyweight,0
5592,0,0,46,37,0,0,1,2,0,0,146,101,73,185,Southpaw,5.43,42,3.56,61,1.32,33,60,1.0,70,155,Orthodox,2.33,41,2.29,57,1.3,35,30,2.2,1,13,28,3,8,136,153,4,13,0,1,0,0,10,24,2,6,2,3,0,1,1,1,1,1,2,4,1,4,3,4,0,2,8,20,2,2,welterweight,0
5593,0,0,60,40,66,0,0,0,0,0,761,0,75,205,Orthodox,2.59,46,2.88,60,2.47,35,54,0.6,71,170,Orthodox,2.81,48,3.21,48,0.68,20,43,0.2,1,45,75,11,27,166,202,26,42,2,3,0,1,42,72,11,27,3,3,0,0,0,0,0,0,1,5,7,22,0,0,2,2,44,70,2,3,light heavyweight,0
5594,0,0,55,19,100,0,0,2,0,0,301,53,69,170,Southpaw,2.79,46,1.9,56,2.35,47,75,0.8,73,170,Orthodox,0.92,48,1.87,47,1.46,30,50,2.5,1,33,59,4,21,65,93,10,27,1,1,0,8,26,48,2,18,6,10,0,1,1,1,2,2,5,16,2,13,9,16,2,8,19,27,0,0,welterweight,0
5595,0,0,28,35,28,100,2,0,0,0,140,17,69,170,Switch,2.14,53,1.36,53,2.95,50,35,1.2,71,185,Orthodox,3.78,53,1.4,72,4.16,74,83,1.1,1,4,14,6,17,8,21,12,24,2,7,1,1,3,13,4,15,1,1,2,2,0,0,0,0,3,11,5,16,1,1,1,1,0,2,0,0,welterweight,1
5596,0,0,35,21,0,100,1,0,0,0,0,33,72,185,Orthodox,3.05,59,2.64,56,2.55,43,25,1.3,71,170,Southpaw,3.5,45,4.16,60,0.68,64,64,0.0,1,6,17,3,14,6,17,4,15,0,0,1,1,2,12,2,13,1,1,1,1,3,4,0,0,6,17,1,11,0,0,1,1,0,0,1,2,middleweight,0
5597,1,0,9,22,0,0,0,0,0,0,2,0,71,185,Orthodox,0.41,32,2.42,42,1.95,24,30,0.7,69,185,Orthodox,2.21,35,3.92,42,1.38,33,81,0.0,1,1,11,10,45,1,11,11,46,0,1,0,0,1,11,3,37,0,0,0,0,0,0,7,8,1,11,9,42,0,0,1,3,0,0,0,0,light heavyweight,0
5598,1,0,56,53,100,0,1,0,0,0,575,50,73,185,Southpaw,4.1,44,2.07,62,1.31,66,63,0.7,73,185,Orthodox,3.16,48,2.64,54,0.84,50,63,0.1,1,41,73,22,41,84,116,60,81,3,3,0,1,27,51,9,24,11,19,13,17,3,3,0,0,6,14,5,14,26,45,17,27,9,14,0,0,middleweight,0
5599,1,0,60,66,0,0,1,0,0,0,60,2,72,185,Orthodox,3.01,47,1.19,76,0.49,18,36,2.5,72,185,Orthodox,3.49,39,6.5,43,0.0,0,66,0.5,1,9,15,4,6,20,29,4,6,0,2,0,1,6,11,1,2,2,2,1,1,1,2,2,3,0,3,1,2,6,9,3,4,3,3,0,0,middleweight,0
5600,1,0,44,43,0,0,0,0,0,0,1,0,73,235,Orthodox,2.86,43,5.66,49,0.82,25,50,0.0,76,205,Orthodox,3.93,51,3.35,49,1.33,62,50,0.8,1,4,9,7,16,5,10,7,16,0,1,0,0,4,8,1,10,0,1,5,5,0,0,1,1,1,6,0,7,2,2,7,9,1,1,0,0,heavyweight,0
5601,0,0,34,36,60,50,0,2,0,1,414,78,70,170,Orthodox,2.49,41,2.19,58,5.27,59,59,1.0,73,185,Southpaw,5.43,42,3.56,61,1.32,33,60,1.0,1,27,79,37,102,48,104,121,189,9,15,1,2,23,75,26,83,2,2,10,18,2,2,1,1,12,38,25,82,7,16,11,17,8,25,1,3,welterweight,0
5602,0,0,52,85,66,28,0,0,1,1,364,44,72,185,Southpaw,2.41,51,1.69,57,2.45,55,62,0.6,72,185,Orthodox,1.43,42,2.79,50,2.02,33,33,2.3,1,29,55,6,7,44,71,22,24,2,3,2,7,24,49,2,3,3,4,1,1,2,2,3,3,2,7,4,5,2,3,2,2,25,45,0,0,middleweight,0
5603,1,0,71,0,0,0,0,0,0,0,8,0,73,185,Southpaw,2.34,63,2.71,37,5.54,50,0,5.5,72,185,Southpaw,2.62,50,1.56,52,3.01,48,60,1.3,1,5,7,0,1,5,7,0,1,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,4,5,0,0,middleweight,0
5604,1,0,76,59,0,66,0,0,0,0,40,97,69,155,Southpaw,2.91,42,2.34,66,0.76,53,69,0.7,70,155,Orthodox,2.59,47,2.12,64,1.92,39,54,1.3,1,16,21,13,22,24,30,33,43,0,1,2,3,10,15,2,7,1,1,4,6,5,5,7,9,1,3,7,13,8,11,6,8,7,7,0,1,lightweight,0
5605,0,0,70,50,50,0,0,2,0,0,846,1,73,205,Orthodox,2.85,57,1.53,59,2.78,46,58,0.5,72,185,Southpaw,1.59,46,2.83,50,1.02,60,53,0.6,1,50,71,3,6,131,154,10,13,2,4,0,0,40,56,1,4,3,5,2,2,7,10,0,0,1,4,0,3,16,25,2,2,33,42,1,1,light heavyweight,1
5606,1,0,48,50,0,100,2,0,1,0,260,23,71,170,Orthodox,3.76,45,3.03,58,0.7,55,55,2.4,71,170,Orthodox,1.45,57,3.01,50,1.81,100,100,0.0,1,12,25,8,16,38,59,20,29,0,1,1,1,8,20,1,5,3,4,3,5,1,1,4,6,6,14,5,12,1,2,3,4,5,9,0,0,welterweight,0
5607,2,0,45,35,100,0,0,0,0,0,91,0,74,205,Orthodox,2.97,35,2.71,56,0.44,75,81,0.0,72,205,Southpaw,2.11,38,2.2,54,0.88,28,44,0.0,1,31,68,13,37,51,88,13,37,1,1,0,1,27,64,9,32,3,3,2,3,1,1,2,2,9,26,11,28,5,11,1,5,17,31,1,4,light heavyweight,0
5608,2,0,72,55,0,0,0,0,0,0,21,6,71,185,Orthodox,3.78,53,1.4,72,4.16,74,83,1.1,72,170,Orthodox,1.66,32,1.89,61,4.05,60,66,1.0,1,24,33,5,9,37,46,5,9,0,1,0,3,22,31,1,5,2,2,2,2,0,0,2,2,13,16,4,8,2,3,1,1,9,14,0,0,welterweight,0
5609,0,0,47,53,50,0,1,4,1,1,809,12,69,170,Switch,2.14,53,1.36,53,2.95,50,35,1.2,73,170,Orthodox,0.92,48,1.87,47,1.46,30,50,2.5,1,11,23,7,13,17,31,87,95,3,6,0,0,6,17,5,10,5,6,2,3,0,0,0,0,2,3,0,5,2,3,3,3,7,17,4,5,welterweight,0
5610,0,0,71,34,41,0,0,0,0,0,365,3,72,185,Orthodox,3.05,59,2.64,56,2.55,43,25,1.3,69,170,Orthodox,2.77,45,3.93,40,1.46,47,60,0.5,1,73,102,23,67,118,148,60,104,5,12,0,1,55,82,16,60,15,17,6,6,3,3,1,1,39,63,16,56,19,21,7,11,15,18,0,0,middleweight,0
5611,0,0,66,71,50,0,2,0,0,0,309,4,73,185,Orthodox,2.59,60,2.02,48,3.38,55,74,1.0,73,185,Southpaw,0.69,67,3.2,29,0.0,0,20,0.0,1,12,18,5,7,45,57,23,27,2,4,0,0,2,8,0,2,10,10,3,3,0,0,2,2,0,1,4,5,0,0,0,0,12,17,1,2,middleweight,0
5612,0,0,35,50,85,0,0,2,0,0,798,7,66,170,Orthodox,1.98,39,2.64,46,2.05,20,38,0.9,66,145,Orthodox,2.78,37,2.76,65,0.56,28,38,1.0,1,14,40,8,16,67,108,59,68,6,7,0,2,9,33,3,10,5,7,5,6,0,0,0,0,2,4,1,8,2,3,5,6,10,33,2,2,lightweight,0
5613,0,0,100,40,0,100,1,0,0,0,0,29,75,264,Southpaw,2.18,47,3.84,38,2.02,40,54,2.0,80,265,Orthodox,4.23,41,2.61,61,0.11,100,75,0.1,1,3,3,2,5,3,3,2,5,0,0,1,1,0,0,1,4,0,0,1,1,3,3,0,0,3,3,1,4,0,0,1,1,0,0,0,0,heavyweight,1
5614,0,0,48,16,0,0,0,2,0,0,200,0,69,170,Southpaw,2.79,46,1.9,56,2.35,47,75,0.8,69,155,Orthodox,1.12,44,1.96,43,1.79,30,25,2.1,1,20,41,1,6,34,56,14,19,0,0,0,1,20,40,0,4,0,1,0,1,0,0,1,1,1,11,1,5,0,0,0,1,19,30,0,0,welterweight,0
5615,1,0,80,80,0,0,0,0,0,0,9,6,73,205,Orthodox,1.47,46,4.3,39,0.94,60,44,2.5,75,235,Orthodox,0.76,83,2.12,30,4.55,100,0,2.3,1,12,15,4,5,14,17,4,6,0,0,0,0,3,6,2,3,9,9,2,2,0,0,0,0,0,1,2,3,11,13,2,2,1,1,0,0,heavyweight,0
5616,1,0,86,0,0,0,1,3,0,0,240,12,76,205,Orthodox,3.93,51,3.35,49,1.33,62,50,0.8,82,260,Orthodox,0.98,51,2.95,37,0.0,0,40,2.3,1,13,15,0,2,48,55,6,8,0,1,0,1,8,10,0,1,1,1,0,1,4,4,0,0,2,3,0,2,7,7,0,0,4,5,0,0,heavyweight,0
5617,1,0,61,13,0,0,0,0,0,0,6,0,75,240,Orthodox,3.48,44,2.83,57,0.47,36,78,0.3,75,260,Orthodox,2.6,36,8.8,40,0.0,0,90,0.0,1,51,83,4,29,51,83,4,29,0,0,0,0,41,68,2,25,2,2,0,0,8,13,2,4,31,52,3,22,20,31,1,7,0,0,0,0,heavyweight,0
5618,0,0,75,86,100,50,4,0,0,0,12,179,69,155,Orthodox,1.55,39,2.23,33,3.58,60,50,4.2,66,145,Orthodox,2.98,44,2.45,60,3.23,40,66,0.6,1,6,8,13,15,10,12,36,41,1,1,1,2,0,2,7,9,5,5,0,0,1,1,6,6,0,0,1,2,6,8,7,7,0,0,5,6,lightweight,0
5619,0,0,48,18,0,40,1,2,1,1,291,227,69,155,Southpaw,2.91,42,2.34,66,0.76,53,69,0.7,66,155,Orthodox,1.78,39,2.85,55,1.53,36,37,2.4,1,21,43,8,44,66,92,63,104,0,0,4,10,9,29,6,39,2,2,0,1,10,12,2,4,13,23,5,38,0,2,2,4,8,18,1,2,lightweight,0
5620,0,0,100,86,25,0,0,0,0,0,111,44,75,250,Southpaw,1.27,58,5.47,31,1.91,20,0,0.0,75,245,Orthodox,4.29,86,2.14,0,0.0,0,75,0.0,1,10,10,20,23,37,37,42,48,1,4,0,0,10,10,11,14,0,0,7,7,0,0,2,2,0,0,4,6,2,2,15,16,8,8,1,1,heavyweight,0
5621,0,0,42,55,66,0,1,0,0,0,49,27,71,170,Orthodox,3.76,45,3.03,58,0.7,55,55,2.4,70,170,Orthodox,2.78,46,2.94,58,0.41,50,61,0.0,1,34,80,27,49,50,96,32,54,2,3,0,0,22,62,9,24,7,12,10,14,5,6,8,11,21,65,15,28,13,15,12,21,0,0,0,0,welterweight,0
5622,1,0,29,25,0,0,0,0,0,0,49,0,73,185,Southpaw,5.43,42,3.56,61,1.32,33,60,1.0,71,170,Southpaw,3.5,45,4.16,60,0.68,64,64,0.0,1,22,75,16,64,29,83,18,66,0,1,0,0,14,63,13,60,3,4,3,4,5,8,0,0,18,69,14,58,4,6,2,6,0,0,0,0,welterweight,0
5623,1,0,35,40,0,0,0,0,0,0,1,0,74,205,Orthodox,2.97,35,2.71,56,0.44,75,81,0.0,75,205,Orthodox,2.59,46,2.88,60,2.47,35,54,0.6,1,23,65,13,32,23,65,13,32,0,0,0,2,22,63,7,25,1,2,0,0,0,0,6,7,23,65,13,32,0,0,0,0,0,0,0,0,light heavyweight,0
5624,0,0,100,50,0,0,0,0,0,0,27,0,72,185,Southpaw,1.59,46,2.83,50,1.02,60,53,0.6,73,205,Orthodox,2.85,57,1.53,59,2.78,46,58,0.5,1,1,1,1,2,1,1,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,light heavyweight,1
5625,0,0,57,14,75,0,0,4,2,2,727,19,71,185,Orthodox,3.78,53,1.4,72,4.16,74,83,1.1,70,170,Orthodox,2.49,41,2.19,58,5.27,59,59,1.0,1,46,80,1,7,138,177,23,33,6,8,0,2,29,61,1,6,14,15,0,0,3,4,0,1,7,15,0,6,0,0,0,0,39,65,1,1,welterweight,0
5626,0,1,58,47,66,66,0,1,0,0,245,319,70,155,Orthodox,2.59,47,2.12,64,1.92,39,54,1.3,66,155,Orthodox,1.78,39,2.85,55,1.53,36,37,2.4,1,40,68,22,46,82,112,60,87,2,3,2,3,16,38,19,40,4,6,3,3,20,24,0,3,26,51,6,20,8,9,4,5,6,8,12,21,lightweight,0
5627,0,0,56,60,60,0,0,1,1,2,790,20,66,170,Orthodox,1.98,39,2.64,46,2.05,20,38,0.9,66,135,Orthodox,1.54,31,2.48,60,0.35,12,35,1.2,1,45,80,9,15,118,159,19,25,6,10,0,2,26,61,5,11,15,15,3,3,4,4,1,1,2,11,4,9,11,11,3,4,32,58,2,2,lightweight,0
5628,0,0,61,44,75,40,1,0,1,0,567,211,73,170,Orthodox,0.92,48,1.87,47,1.46,30,50,2.5,69,170,Orthodox,0.65,41,1.55,44,2.47,70,43,0.9,1,22,36,4,9,124,151,19,25,3,4,2,5,20,34,1,5,2,2,3,4,0,0,0,0,6,12,1,5,2,2,3,4,14,22,0,0,welterweight,0
5629,0,0,0,50,0,50,2,0,0,0,0,87,75,185,Orthodox,0.36,15,3.28,32,0.9,100,42,1.8,73,185,Orthodox,3.16,48,2.64,54,0.84,50,63,0.1,1,0,1,2,4,2,4,6,12,0,0,1,2,0,1,1,3,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,2,middleweight,0
5630,0,0,73,50,0,0,1,0,0,0,250,0,69,155,Orthodox,2.76,48,3.2,56,1.19,55,74,0.5,69,170,Switch,2.14,53,1.36,53,2.95,50,35,1.2,1,17,23,4,8,33,39,10,14,0,0,0,1,15,21,3,7,2,2,1,1,0,0,0,0,3,4,0,3,2,2,1,1,12,17,3,4,welterweight,1
5631,1,0,63,72,57,0,2,0,0,0,456,39,75,264,Southpaw,2.18,47,3.84,38,2.02,40,54,2.0,82,260,Orthodox,0.98,51,2.95,37,0.0,0,40,2.3,1,28,44,18,25,68,90,83,99,4,7,0,0,18,32,1,8,7,8,17,17,3,4,0,0,4,8,2,9,4,4,5,5,20,32,11,11,heavyweight,0
5632,0,2,82,53,25,0,0,0,0,0,147,14,72,185,Orthodox,3.05,59,2.64,56,2.55,43,25,1.3,69,170,Orthodox,2.77,45,3.93,40,1.46,47,60,0.5,1,28,34,17,32,40,46,29,45,1,4,0,0,16,20,14,28,6,8,3,4,6,6,0,0,6,7,6,15,9,10,11,15,13,17,0,2,middleweight,0
5633,1,0,41,38,75,100,0,1,1,0,291,24,71,170,Southpaw,3.5,45,4.16,60,0.68,64,64,0.0,71,170,Orthodox,3.76,45,3.03,58,0.7,55,55,2.4,1,30,72,37,97,51,93,64,125,3,4,1,1,23,64,18,69,5,6,3,6,2,2,16,22,13,40,31,87,5,7,6,10,12,25,0,0,welterweight,0
5634,0,0,0,0,100,100,2,1,1,1,103,119,69,170,Switch,2.14,53,1.36,53,2.95,50,35,1.2,69,170,Southpaw,2.79,46,1.9,56,2.35,47,75,0.8,1,0,0,0,3,0,0,1,4,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,welterweight,1
5635,0,0,56,16,33,0,1,0,1,0,497,199,72,185,Southpaw,2.62,50,1.56,52,3.01,48,60,1.3,70,185,Orthodox,1.88,49,3.68,47,0.72,33,86,0.0,1,35,62,3,18,93,121,10,27,1,3,0,1,19,44,0,13,3,4,0,1,13,14,3,4,2,17,2,16,18,23,0,0,15,22,1,2,middleweight,0
5636,1,0,54,42,0,0,0,0,0,0,7,84,75,260,Orthodox,2.6,36,8.8,40,0.0,0,90,0.0,72,265,Switch,1.35,30,3.55,38,1.07,33,66,0.0,1,13,24,11,26,19,30,17,33,0,0,0,0,13,23,11,26,0,0,0,0,0,1,0,0,3,7,4,9,9,16,7,17,1,1,0,0,heavyweight,0
5637,1,0,57,11,0,0,0,0,0,0,11,67,69,155,Southpaw,2.91,42,2.34,66,0.76,53,69,0.7,68,155,Orthodox,0.69,11,4.56,42,0.0,0,0,0.0,1,33,57,5,43,39,63,10,48,0,0,0,2,14,32,2,36,1,4,0,2,18,21,3,5,21,40,4,42,1,2,1,1,11,15,0,0,lightweight,0
5638,0,0,32,45,0,0,0,0,0,0,352,0,73,241,Orthodox,1.93,34,3.02,50,0.26,28,78,0.0,76,265,Orthodox,1.85,51,1.15,61,2.3,39,40,1.0,1,30,93,15,33,45,110,27,47,0,0,0,12,9,67,13,28,1,1,0,3,20,25,2,2,11,56,15,33,0,0,0,0,19,37,0,0,heavyweight,0
5639,0,0,100,33,50,0,1,0,0,0,184,8,72,185,Orthodox,1.13,73,0.21,66,4.63,75,100,4.6,69,185,Orthodox,0.29,33,1.44,0,0.0,0,50,0.0,1,5,5,1,3,17,19,12,14,1,2,0,0,5,5,0,2,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,5,5,0,0,middleweight,0
5640,2,0,45,29,0,0,0,0,0,0,35,3,75,240,Orthodox,3.48,44,2.83,57,0.47,36,78,0.3,72,205,Orthodox,1.9,44,1.62,59,3.25,46,70,0.1,1,9,20,5,17,26,39,5,17,0,0,0,6,8,19,4,15,1,1,0,1,0,0,1,1,3,10,3,11,2,3,1,5,4,7,1,1,heavyweight,0
5641,0,0,70,24,46,0,2,0,0,1,403,208,73,185,Southpaw,5.43,42,3.56,61,1.32,33,60,1.0,70,170,Orthodox,0.71,27,2.03,25,1.52,40,58,0.0,1,17,24,9,37,92,107,71,103,6,13,0,0,14,20,9,37,3,4,0,0,0,0,0,0,1,3,0,7,0,0,1,5,16,21,8,25,welterweight,0
5642,1,0,80,66,0,100,0,1,0,0,119,34,73,185,Southpaw,4.1,44,2.07,62,1.31,66,63,0.7,73,185,Orthodox,1.53,33,6.19,39,2.18,66,0,3.3,1,37,46,4,6,44,53,13,15,0,0,1,1,21,30,1,2,15,15,3,4,1,1,0,0,3,4,0,2,21,24,4,4,13,18,0,0,light heavyweight,0
5643,1,0,58,44,0,0,0,0,0,0,328,29,73,185,Orthodox,3.16,48,2.64,54,0.84,50,63,0.1,72,185,Orthodox,1.59,44,3.64,43,0.43,42,36,0.1,1,80,136,35,78,154,210,49,92,0,0,0,3,39,88,25,64,24,26,3,6,17,22,7,8,20,55,8,26,57,78,27,52,3,3,0,0,middleweight,0
5644,1,0,29,28,0,0,0,0,0,0,4,0,80,265,Orthodox,4.23,41,2.61,61,0.11,100,75,0.1,82,265,Orthodox,2.2,29,2.31,59,0.65,25,83,0.0,1,10,34,7,25,10,34,7,25,0,0,0,0,10,34,5,23,0,0,1,1,0,0,1,1,6,29,7,25,0,0,0,0,4,5,0,0,heavyweight,1
5645,1,0,61,0,100,0,0,3,0,0,147,0,70,155,Orthodox,2.59,47,2.12,64,1.92,39,54,1.3,69,155,Orthodox,0.0,0,4.0,38,0.0,0,0,16.4,1,11,18,0,0,19,26,0,0,1,1,0,0,10,17,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,10,16,0,0,lightweight,0
5646,0,0,64,53,66,33,0,0,0,0,1273,129,73,205,Orthodox,2.85,57,1.53,59,2.78,46,58,0.5,75,205,Orthodox,2.59,46,2.88,60,2.47,35,54,0.6,1,88,136,16,30,194,244,34,48,8,12,2,6,65,113,3,16,11,11,11,12,12,12,2,2,1,5,1,11,16,18,14,18,71,113,1,1,light heavyweight,1
5647,0,0,59,18,75,0,1,0,0,0,163,14,70,170,Orthodox,2.49,41,2.19,58,5.27,59,59,1.0,70,170,Orthodox,3.04,45,1.88,59,0.72,33,33,0.0,1,13,22,2,11,19,28,11,20,3,4,0,1,8,17,1,9,3,3,1,2,2,2,0,0,3,7,1,6,7,8,1,5,3,7,0,0,welterweight,0
5648,1,0,59,65,100,25,1,0,0,0,84,281,66,155,Orthodox,1.78,39,2.85,55,1.53,36,37,2.4,67,155,Southpaw,1.91,49,1.9,50,1.95,31,37,0.5,1,13,22,32,49,35,44,52,71,2,2,1,4,12,21,8,23,1,1,5,5,0,0,19,21,3,6,3,4,6,10,11,12,4,6,18,33,lightweight,0
5649,0,0,57,100,100,0,4,0,0,0,158,11,75,264,Southpaw,2.18,47,3.84,38,2.02,40,54,2.0,82,260,Orthodox,0.98,51,2.95,37,0.0,0,40,2.3,1,4,7,1,1,18,21,8,11,1,1,0,0,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,1,heavyweight,0
5650,0,0,28,22,0,0,0,0,0,0,27,55,70,185,Orthodox,1.88,49,3.68,47,0.72,33,86,0.0,72,185,Southpaw,2.62,50,1.56,52,3.01,48,60,1.3,1,2,7,2,9,6,11,6,13,0,1,0,3,1,5,0,6,0,1,1,1,1,1,1,2,0,4,0,6,1,2,2,3,1,1,0,0,middleweight,0
5651,0,1,43,50,33,0,0,0,0,0,205,23,73,241,Orthodox,1.93,34,3.02,50,0.26,28,78,0.0,74,233,Orthodox,1.83,35,3.02,56,0.87,100,80,0.0,1,40,91,34,67,67,121,42,77,1,3,0,0,24,67,19,49,6,6,9,11,10,18,6,7,20,64,24,55,10,11,9,11,10,16,1,1,heavyweight,0
5652,0,0,52,37,80,0,1,0,0,1,202,124,73,205,Orthodox,2.85,57,1.53,59,2.78,46,58,0.5,74,205,Orthodox,2.97,35,2.71,56,0.44,75,81,0.0,1,46,87,22,59,56,99,35,72,4,5,0,1,39,79,11,47,3,4,0,0,4,4,11,12,27,59,12,44,11,13,10,15,8,15,0,0,light heavyweight,1
5653,0,0,100,0,100,0,1,0,0,0,112,1,75,235,Orthodox,0.76,83,2.12,30,4.55,100,0,2.3,72,265,Switch,1.35,30,3.55,38,1.07,33,66,0.0,1,1,1,0,0,1,1,3,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,heavyweight,0
5655,1,0,52,25,0,12,3,0,1,2,419,285,69,155,Southpaw,2.91,42,2.34,66,0.76,53,69,0.7,67,155,Orthodox,0.2,25,1.4,47,2.0,12,0,0.0,1,21,40,3,12,57,79,30,43,0,0,2,16,10,26,0,6,10,12,1,2,1,2,2,4,3,14,2,9,14,17,1,2,4,9,0,1,lightweight,0
5656,1,0,75,20,0,0,0,0,0,0,3,0,72,185,Southpaw,1.59,46,2.83,50,1.02,60,53,0.6,69,185,Orthodox,2.21,35,3.92,42,1.38,33,81,0.0,1,9,12,1,5,9,12,1,5,0,0,0,0,8,11,0,2,0,0,0,0,1,1,1,3,1,2,1,5,2,2,0,0,6,8,0,0,light heavyweight,0
5657,0,0,70,60,100,100,0,0,0,0,99,137,69,170,Orthodox,1.63,48,1.33,55,0.3,100,46,0.3,71,170,Southpaw,3.5,45,4.16,60,0.68,64,64,0.0,1,19,27,15,25,25,33,24,34,1,1,2,2,6,13,3,11,6,6,11,13,7,8,1,1,7,12,1,5,12,14,12,16,0,1,2,4,welterweight,0
5658,1,0,42,42,0,0,0,0,0,0,2,0,73,185,Southpaw,4.1,44,2.07,62,1.31,66,63,0.7,72,185,Orthodox,3.05,59,2.64,56,2.55,43,25,1.3,1,16,38,6,14,16,38,6,14,0,0,0,0,13,34,0,5,1,1,5,8,2,3,1,1,16,38,4,12,0,0,2,2,0,0,0,0,light heavyweight,0
5659,1,0,50,32,18,57,9,0,0,0,43,441,66,155,Orthodox,1.78,39,2.85,55,1.53,36,37,2.4,67,155,Orthodox,1.72,41,1.45,58,4.08,61,65,1.3,1,27,54,29,89,97,125,77,148,2,11,4,7,20,47,22,78,4,4,2,4,3,3,5,7,20,43,16,61,7,10,1,6,0,1,12,22,lightweight,0
5660,0,0,80,100,50,0,0,0,0,0,212,0,72,185,Orthodox,1.59,44,3.64,43,0.43,42,36,0.1,74,185,Southpaw,1.54,56,2.5,38,0.8,50,25,2.4,1,16,20,2,2,19,24,12,12,1,2,0,0,15,19,0,0,0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,1,15,19,0,0,middleweight,0
5661,0,1,48,34,50,50,0,0,0,0,284,294,70,170,Orthodox,3.04,45,1.88,59,0.72,33,33,0.0,70,170,Orthodox,1.8,35,2.83,50,2.5,62,83,0.0,1,60,125,24,70,107,176,78,125,1,2,2,4,46,105,21,67,12,18,1,1,2,2,2,2,22,56,10,38,14,34,11,26,24,35,3,6,welterweight,0
5662,0,0,52,37,0,0,0,0,0,0,13,197,75,260,Orthodox,2.6,36,8.8,40,0.0,0,90,0.0,72,235,Orthodox,0.89,37,3.25,47,0.0,0,0,0.0,1,22,42,6,16,75,95,16,26,0,0,0,9,21,41,1,8,1,1,0,1,0,0,5,7,3,11,5,10,19,31,1,6,0,0,0,0,heavyweight,0
5663,0,0,50,48,71,60,1,1,0,0,899,347,69,170,Switch,2.14,53,1.36,53,2.95,50,35,1.2,66,155,Orthodox,2.17,35,2.71,55,4.09,46,56,0.4,1,44,88,19,39,96,140,144,167,5,7,3,5,42,86,19,39,2,2,0,0,0,0,0,0,9,36,2,14,0,0,3,5,35,52,14,20,welterweight,1
